店铺ID,视频ID,视频标题,创建时间,点赞量,评论量,转发量,视频长度,下载地址1,下载地址2,下载地址3,下载地址4,作者id,作者昵称,作者签名,作者性别,作者生日,是否探官,探店次数
6601199108579428366,6812531801383324936,听说这家米粉店开门了，视频是去年的（现在螺蛳粉变成28了）#最dou吃货季 @抖音美食,2020-04-06 17:42,5540,617,513,15400,http://v3.douyinvod.com/fe11526c9610c1ec696f774642f3fe38/608c4eea/video/tos/cn/tos-cn-ve-15/0928b9c145c74e3cb1a60e3e0f233321/?a=1128&br=2030&bt=2030&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139220102020910992DA5362B&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajR2OWpxeTdpdDMzZmkzM0ApPDQ6NDNlODw5N2c3aThkNGcpaGxuZDFwekBiLmdoZW80ZzJfLS1eLS9zcy02MGBiY2MxL14xYC8yLWE6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v9-cold.douyinvod.com/51524f0416b2f1f17f5a8eccc0dfe996/608c4eea/video/tos/cn/tos-cn-ve-15/0928b9c145c74e3cb1a60e3e0f233321/?a=1128&br=2030&bt=2030&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139220102020910992DA5362B&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajR2OWpxeTdpdDMzZmkzM0ApPDQ6NDNlODw5N2c3aThkNGcpaGxuZDFwekBiLmdoZW80ZzJfLS1eLS9zcy02MGBiY2MxL14xYC8yLWE6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fac0000bq5fj47vrnhgk6js11eg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fac0000bq5fj47vrnhgk6js11eg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme&source=PackSourceEnum_POI_AWEME,chi517,丸子吃垮北京,👉vx:  fachi517\n👀热衷寻找宝藏小店，有好吃的请私信\n⚠️众口难调，褒贬不一，每个人的体验不一样，每个餐厅也有不同的特色，挑自己喜欢的去吃，希望每个人都能吃的开心呀❤️,1,1995-01-01,0,
6601199108579428366,6920937764951264527,一大碗吃的好爽啊#北京美食探店 #螺蛳粉 @抖音美食 @抖音小助手,2021-01-23 20:53,4600,714,291,24148,http://v3.douyinvod.com/5c8ac55d4431515e439a48f5ec522465/608c4ef3/video/tos/cn/tos-cn-ve-15/8cfdaca47cd94432b8c50ff6c9397028/?a=1128&br=2118&bt=2118&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139220102020910992DA5362B&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amdud243dWo0MzMzO2kzM0ApMzlmNWk2MzxoNzlkPDdlaGcpaGxuZDFwekAvcmpzLmsvbDNgLS0zLWFzcy4zNDAuLmBiYjFhL2A0NTE6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v9-cold.douyinvod.com/72aa6258c90899106bdf2704b4ccab22/608c4ef3/video/tos/cn/tos-cn-ve-15/8cfdaca47cd94432b8c50ff6c9397028/?a=1128&br=2118&bt=2118&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139220102020910992DA5362B&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amdud243dWo0MzMzO2kzM0ApMzlmNWk2MzxoNzlkPDdlaGcpaGxuZDFwekAvcmpzLmsvbDNgLS0zLWFzcy4zNDAuLmBiYjFhL2A0NTE6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0d00f680000c061og2rn41kvtmkud2g&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0d00f680000c061og2rn41kvtmkud2g&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,Xiaofendui,北京吃货小分队,北京啥好吃，跟着我就对了\n商务合作请私信,1,1995-01-01,0,
6601199108579428366,6951216147266047268,#网红螺蛳粉 #我要上热门这家螺蛳粉我已经推荐了无数个人，红鼻子米粉店@抖音小助手  @DOU+小助手,2021-04-15 11:09,5069,4,13,56750,http://v3.douyinvod.com/de392083407f7fb30d2831294c02c025/608c4f13/video/tos/cn/tos-cn-ve-15/98f3ee24758b41799893ce41b5235391/?a=1128&br=2329&bt=2329&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139220102020910992DA5362B&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amo3aGQzczV0NDMzNGkzM0ApaDpoZGZnPDxmN2g3PGY0ZmcpaGxuZDFwekBfbl9ecDBjbm9gLS1kLS9zc14tLjI0MWNhXy9jXjYzLV86Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v9-cold.douyinvod.com/4bbec667f26c44b8a5fd2e1dbf67c7c1/608c4f13/video/tos/cn/tos-cn-ve-15/98f3ee24758b41799893ce41b5235391/?a=1128&br=2329&bt=2329&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139220102020910992DA5362B&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amo3aGQzczV0NDMzNGkzM0ApaDpoZGZnPDxmN2g3PGY0ZmcpaGxuZDFwekBfbl9ecDBjbm9gLS1kLS9zc14tLjI0MWNhXy9jXjYzLV86Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000c1rqq2fp30saaeb4qgbg&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fg10000c1rqq2fp30saaeb4qgbg&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,tainengliao,泰能聊,探寻舌尖美味\n解锁人文故事\n唯一真实记录泰国人在中国的生活\n合作可私信我哦😝,0,1996-01-01,0,
6601199108579428366,6953480547268168996,无限续配菜螺蛳粉配上桂林卤菜粉，脆皮真的征服我了又加5份不过分吧？#探店 #螺蛳粉  #浪计划  #抖音探店团,2021-04-21 13:36,9209,713,153,218222,http://v3.douyinvod.com/ee8313a7b16c6c8ed58014f92cd49d14/608c4fb5/video/tos/cn/tos-cn-ve-15/27b23fb4f60d4201807e2563779eada9/?a=1128&br=2655&bt=2655&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101392201021119404700A5C6F6&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anB5dnZ0Mzx1NDMzNGkzM0ApOTo4ZWQ5ZTtlN2Q3ZDszZGcpaGxuZDFwekBrMGtgX15tZXNgLS1kLTBzczA0YTMtMjFiMjNiYC4tMzQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/bd8a8f282987c6fcf60797b0fe2747e6/608c4fb5/video/tos/cn/tos-cn-ve-15/27b23fb4f60d4201807e2563779eada9/?a=1128&br=2655&bt=2655&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101392201021119404700A5C6F6&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anB5dnZ0Mzx1NDMzNGkzM0ApOTo4ZWQ5ZTtlN2Q3ZDszZGcpaGxuZDFwekBrMGtgX15tZXNgLS1kLTBzczA0YTMtMjFiMjNiYC4tMzQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000c1vrh9p0aqbscsnv3mng&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300fg10000c1vrh9p0aqbscsnv3mng&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,liwoshaonvmini,梨涡少女mini,🧣V博：梨涡少女mini 😆\n👉🏻商务合作：yilite199\n抖音小号：mini的好物分享（欢迎关注）\n📱直播 好物分享时间待定，播前会预告\n👉🏻购物问题找抖音：梨涡少女mini直播间\n🤩粉丝可加mini_no-6聊天\n💋对就是很美的那个梨涡少女mini☺️,1,1994-01-01,1,探店72次
6601199108579428366,6901483170890255623,无限续配菜的螺蛳粉，才25块，妙啊 #螺蛳粉 #越臭越香 #自助 #吃货 #天儿冷吃啥 @DOU+小助手,2020-12-03 20:30,109870,9179,4119,38467,http://v3.douyinvod.com/112e7af0e272b9aa64fe8d63e03122f7/608c4f01/video/tos/cn/tos-cn-ve-15/19abc78e3708472e9a4869716c1b0590/?a=1128&br=2000&bt=2000&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101392201021119404700A5C6F6&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anc1ZXQ7djppeTMzPGkzM0ApaGc5Ojk1M2Q3Nzs4NzRkZ2cpaGxuZDFwekAxaWZsXmNrbzBfLS1eLTBzczMzNC5jNDQyY18yLzEtXl46Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/7a5dfc86151ec2d8229ace87fa605fff/608c4f01/video/tos/cn/tos-cn-ve-15/19abc78e3708472e9a4869716c1b0590/?a=1128&br=2000&bt=2000&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101392201021119404700A5C6F6&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anc1ZXQ7djppeTMzPGkzM0ApaGc5Ojk1M2Q3Nzs4NzRkZ2cpaGxuZDFwekAxaWZsXmNrbzBfLS1eLTBzczMzNC5jNDQyY18yLzEtXl46Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fa90000bv3fr7nsf8aqobi2lt4g&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300fa90000bv3fr7nsf8aqobi2lt4g&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,ttbecool,桐哥很可以,想开一家属于自己的餐厅\n好胃口配好舌头的高精尖吃货\n喜欢烟火气 在意食材和味道\n专业相机拍摄 追求完美 小暴脾气\n肆意 快活 努力的天蝎\n\n💌工作室商务合作v ：online888h\n💌粉丝v：yunyaoj09（合作的加合作v谢谢）,1,,1,探店86次
6601199108579428366,6897191683935489284,开了20年，从老店到新店，料超足！好吃念念不忘。辣到流泪我都不想停下来…#天儿冷吃啥 #抖音心动餐厅 #螺蛳粉,2020-11-20 21:06,33815,3901,1928,21989,http://v3.douyinvod.com/1b1c1475fd1ee46a78b22e418484bda0/608c4ef0/video/tos/cn/tos-cn-ve-15/8b6ccfcc00e846879620301e8b8b23f9/?a=1128&br=3130&bt=3130&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101392201021119404700A5C6F6&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amlqeDp5cjZ1eDMzaWkzM0ApM2lnZDdlOztkN2k7Zjw0OWcpaGxuZDFwekA1YXBycy9ycm9fLS00LTBzczFeNS82XjVgMDA0LWAyNGM6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/ce83eea289c15fabb247e0814a6e7103/608c4ef0/video/tos/cn/tos-cn-ve-15/8b6ccfcc00e846879620301e8b8b23f9/?a=1128&br=3130&bt=3130&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101392201021119404700A5C6F6&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amlqeDp5cjZ1eDMzaWkzM0ApM2lnZDdlOztkN2k7Zjw0OWcpaGxuZDFwekA1YXBycy9ycm9fLS00LTBzczFeNS82XjVgMDA0LWAyNGM6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300f7f0000burru3uo2vv7uusgdf8g&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300f7f0000burru3uo2vv7uusgdf8g&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,全多好吃,🍞我是超级爱吃的大白，北京左撇子老阿姨。\n🎉快乐就是如此简单，吃吃喝喝一日几餐。\n🍩愿给你带去一束阳光，花的钱用的时间都是值得的\n🥨下馆子、下厨、好吃的分享\nVX：happymewx (麻烦注明全多好吃，谢谢),1,2017-01-01,1,探店97次
6846699940115269647,6946142933284293903,闲游绿水青山门头沟，再品尝老王家肘子#吃喝玩乐在北京 @老王烧饼夹肘子,2021-04-01 19:02,2911,545,184,50411,http://v26.douyinvod.com/1d3543275eb39a83da993eb7483a6fc3/608c4f10/video/tos/cn/tos-cn-ve-15/ba9e3941c6b947b29249cdcd1c412a7a/?a=1128&br=1866&bt=1866&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139250102020852235AA63714&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=andoZDY4anJ0NDMzNGkzM0ApZjQ4O2dlZWQ8N2g4Nzs8aWcpaGxuZDFwekBmcDFmYm4wY2ZgLS1kLTBzczMuNjE1Mi0uNDJgYDBiXmI6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/488ac7edaaee48a953afc316821cf1ca/608c4f10/video/tos/cn/tos-cn-ve-15/ba9e3941c6b947b29249cdcd1c412a7a/?a=1128&br=1866&bt=1866&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139250102020852235AA63714&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=andoZDY4anJ0NDMzNGkzM0ApZjQ4O2dlZWQ8N2g4Nzs8aWcpaGxuZDFwekBmcDFmYm4wY2ZgLS1kLTBzczMuNjE1Mi0uNDJgYDBiXmI6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000c1iqfo3gq5e3ia4estig&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300fg10000c1iqfo3gq5e3ia4estig&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,az1969312,北京老炮💥霹雳舞王,探店直播达人👣到店直播🔥老北京小吃那好吃🔥哥带您品尝🔥老北京那好玩🔥哥带您溜达💥范照的不是磁器🤒\n炮爷🤒直播间。就是老北京四合院。大杂院。茶余饭后闲聊😎神侃💥侃天侃地。砍大山💥聊你聊我⚡️聊北京❗️\n北京老炮带您闲逛北京城💥曾居住，北京老西城，北京老宣武，北京老东城，北京老海淀，后嫁门头沟。新门头沟姑爷🤗爱国。孝先，疼妻爱子您就是磁器🔥🔥🔥🔥,0,1969-01-01,0,
6846699940115269647,6857777195893460235,必吃！特色！😍#美食 #肘子 #烧饼夹肉,2020-08-06 15:58,5079,370,1327,36315,http://v26.douyinvod.com/47cd404c19765d0f679e9d9dd726d282/608c4f02/video/tos/cn/tos-cn-ve-15/b012416cdfad4fc8a77e2340c977c216/?a=1128&br=3024&bt=3024&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139250102020852235AA63714&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzxraml1bHh1djMzZGkzM0ApOjw3OjwzNTs6NzY5M2dpN2cpaGxuZDFwekByZ2NfaTYwY2lfLS1jLTBzczMxXl4yMy4vX2IuNi4xNjQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/46c6b2dff7fe06541cbb8cb699dd9f3c/608c4f02/video/tos/cn/tos-cn-ve-15/b012416cdfad4fc8a77e2340c977c216/?a=1128&br=3024&bt=3024&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139250102020852235AA63714&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=Mzxraml1bHh1djMzZGkzM0ApOjw3OjwzNTs6NzY5M2dpN2cpaGxuZDFwekByZ2NfaTYwY2lfLS1jLTBzczMxXl4yMy4vX2IuNi4xNjQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300ffa0000bslrfu3i9rlfbgfhj9u0&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300ffa0000bslrfu3i9rlfbgfhj9u0&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,北京de京西杂谈,🌸京西吃喝玩乐大搜索～\n🍥永不停歇的探店中～\n🏵京西杂谈文化宣传服务集合体～,0,,0,
6846699940115269647,6945759473021504783,北京哪好吃？带您品尝，哪好玩，带您溜达#吃喝玩乐在北京 @老王烧饼夹肘子,2021-03-31 18:14,1077,144,80,64715,http://v26.douyinvod.com/14b45e2cdedb0a1b596abadbef382af0/608c4f1e/video/tos/cn/tos-cn-ve-15/8d688a8dd2f2437fbeeb497927e3964b/?a=1128&br=1946&bt=1946&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139250102020852235AA63714&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajozOjduazc3NDMzNGkzM0ApaTpoM2gzNmVmNzM8Ozg2NmcpaGxuZDFwekBtbmhwXmNpamZgLS1kLTBzc2E2LjRjMi02Ni5jLV8xMzQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/dedaa5931ab0c331517aba48871c18ca/608c4f1e/video/tos/cn/tos-cn-ve-15/8d688a8dd2f2437fbeeb497927e3964b/?a=1128&br=1946&bt=1946&btag=a&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139250102020852235AA63714&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajozOjduazc3NDMzNGkzM0ApaTpoM2gzNmVmNzM8Ozg2NmcpaGxuZDFwekBtbmhwXmNpamZgLS1kLTBzc2E2LjRjMi02Ni5jLV8xMzQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fg10000c1i4m4lhfka4s7k0q7pg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300fg10000c1i4m4lhfka4s7k0q7pg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,az1969312,北京老炮💥霹雳舞王,探店直播达人👣到店直播🔥老北京小吃那好吃🔥哥带您品尝🔥老北京那好玩🔥哥带您溜达💥范照的不是磁器🤒\n炮爷🤒直播间。就是老北京四合院。大杂院。茶余饭后闲聊😎神侃💥侃天侃地。砍大山💥聊你聊我⚡️聊北京❗️\n北京老炮带您闲逛北京城💥曾居住，北京老西城，北京老宣武，北京老东城，北京老海淀，后嫁门头沟。新门头沟姑爷🤗爱国。孝先，疼妻爱子您就是磁器🔥🔥🔥🔥,0,1969-01-01,0,
6846699940115269647,6858047268197633280,这个地方真难找，先来俩烧饼夹肘子尝尝，好吃在告诉大家……😂😂😂,2020-08-07 09:26,4392,481,294,10403,http://v26.douyinvod.com/8a02f9eb7c5fb092dbfaefccee9f02c3/608c4ee8/video/tos/hxsy/tos-hxsy-ve-15/598b3a2cc8464f34a1bb27d1eecd2786/?a=1128&br=1577&bt=1577&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139250102020852235AA63714&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3VyZ2VsNHNkdjMzOWkzM0ApZDk7aGk0Nzs2NzM2ZDdnO2cpaGxuZDFwekBeZnBuYGVubmpfLS0wLTBzc2IxM2JgYzUuMzUzLmNjMmM6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/1c59cce68adee208deb1bccff1da1ffe/608c4ee8/video/tos/hxsy/tos-hxsy-ve-15/598b3a2cc8464f34a1bb27d1eecd2786/?a=1128&br=1577&bt=1577&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=202105010139250102020852235AA63714&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3VyZ2VsNHNkdjMzOWkzM0ApZDk7aGk0Nzs2NzM2ZDdnO2cpaGxuZDFwekBeZnBuYGVubmpfLS0wLTBzc2IxM2JgYzUuMzUzLmNjMmM6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300f360000bsmaqpq1hicbqdsoira0&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300f360000bsmaqpq1hicbqdsoira0&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,啊黑哥,别人待我如何，是我的因果。\n我待别人如何，是我的修行……,0,1967-01-01,0,
6601142288305358862,6938320176530181379,肘子是针不戳啊！#抖音吃吃节 #吃喝玩乐在北京 #女神打卡地 @DOU+小助手,2021-03-11 17:06,47090,5202,4234,23474,http://v29.douyinvod.com/6317b1ea329d5b4e97e28a7b7422023e/608c4e68/video/tos/cn/tos-cn-ve-15/c1076b6d2bac4b9a8d7d09e1123569ca/?a=1128&br=2421&bt=2421&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101370401021207508810A4F0CE&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2wzd25meG93NDMzM2kzM0ApZ2c8ODg6ZDw7Nzk4O2k2ZmcpaGxuZDFwekBqMnMxX2BtbTFgLS1fLTBzczMwLS9hNTYuXjFhY2AyXmI6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v26.douyinvod.com/aff314aef4bc7d399bf3e8027af53b84/608c4e68/video/tos/cn/tos-cn-ve-15/c1076b6d2bac4b9a8d7d09e1123569ca/?a=1128&br=2421&bt=2421&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101370401021207508810A4F0CE&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2wzd25meG93NDMzM2kzM0ApZ2c8ODg6ZDw7Nzk4O2k2ZmcpaGxuZDFwekBqMnMxX2BtbTFgLS1fLTBzczMwLS9hNTYuXjFhY2AyXmI6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300fb00000c14tplpuccbk4tv05im0&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300fb00000c14tplpuccbk4tv05im0&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,Miaoxing0505,贪吃贪玩喵来叻,吃喝玩乐小能手🐱\n没公司没团队，全靠一颗爱吃爱玩的❤️\n合作&粉丝: miao93939933 (注明来意，不注不➕)💯\n\n统一答疑：\n先天异形胃，胃长在肚子的位置，吃东西不易吸收\n长不胖长不高🙄,1,1996-01-01,1,探店160次
6601178607798716429,6939481987451276555,望京打工人必去，一口来到东南亚的娘惹菜，可以盲点！#本地美好推荐官 #吃喝玩乐在北京 #抖音吃吃节,2021-03-14 20:14,2929,111,121,52964,http://v26.douyinvod.com/a5c6c304d520aa239d0e1022663f5d3b/608c4f15/video/tos/cn/tos-cn-ve-15/9db5609236b2423aada906ec0e6f3e2e/?a=1128&br=909&bt=909&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101392901021214815034A558D9&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amxrZzVxd2R5NDMzO2kzM0ApaWRlZmU2ZWU2N2Q6ZjdkO2cpaGxuZDFwekBwbHJxa2hkbzNgLS0vLWFzczAwNC82YzMwLTFhNWBhXzM6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v83.douyinvod.com/ea909443432b1d9eacedba9ba0518a96/608c4f15/video/tos/cn/tos-cn-ve-15/9db5609236b2423aada906ec0e6f3e2e/?a=1128&br=909&bt=909&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101392901021214815034A558D9&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amxrZzVxd2R5NDMzO2kzM0ApaWRlZmU2ZWU2N2Q6ZjdkO2cpaGxuZDFwekBwbHJxa2hkbzNgLS0vLWFzczAwNC82YzMwLTFhNWBhXzM6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0d00f280000c16vragtknn2tduhoisg&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0d00f280000c16vragtknn2tduhoisg&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,Missmi199,米米米小姐,米米米小姐⭐\n旅游体验师|试睡官|全球十佳美宿家\n如果你没时间去旅行\n那就由我带你去各地看看新鲜吧❤️\n美食探店达人 ，吃饭打Z ➕ June_mimi\n商务合作，➕pangmimi18,1,1990-01-01,0,
